8903.0,-3487.54091756879,41,18
8756.0,-3161.7856999050796,41,17
8829.0,-3405.5651440720367,41,16
9340.0,-2997.1013796952902,41,15
9461.0,-2892.8953207508443,41,14
9438.0,-2902.771006855994,41,13
9243.0,-2998.392065187885,41,12
8934.0,-3490.80775037962,41,11
8812.0,-3492.8838766453687,41,10
8606.0,-3558.0378443784166,41,9
8959.0,-3015.0583846479017,41,8
8707.0,-3178.626288739095,41,7
8603.0,-3442.001570499266,41,6
8445.0,-3258.698974580581,41,5
8328.0,-3246.8122010262664,41,4
8062.0,-3756.3921117113605,41,3
8004.0,-3773.3285213469985,41,2
7903.0,-3438.936544463616,41,1
7594.0,-4011.3627093468335,40,39
7708.0,-3808.3611595244893,40,38
7836.0,-3911.9241581566503,40,37
7868.0,-3811.4566500388964,40,36
7861.0,-3906.1423866847717,40,35
7964.0,-3866.430990064309,40,34
7981.0,-3433.5534894966454,40,33
8002.0,-3809.1370304239026,40,32
8079.0,-3625.681059163514,40,31
8096.0,-3813.2118845079817,40,30
8120.0,-3804.102139925001,40,29
8154.0,-3537.8940025967813,40,28
8211.0,-3767.5224812386514,40,27
8235.0,-3758.297347383451,40,26
8285.0,-3648.3254407500262,40,25
8294.0,-3734.7583016629706,40,24
8348.0,-3486.7808479935215,40,23
8344.0,-3385.884115084508,40,22
8419.0,-3568.276878559246,40,21
8715.0,-3561.978684624943,40,20
8870.0,-3293.779580360606,40,19
8834.0,-3129.526158529518,40,18
8696.0,-3233.2820933702596,40,17
8818.0,-3393.6893601731913,40,16
9285.0,-3243.444329023118,40,15
9442.0,-3255.7938130182583,40,14
9396.0,-3006.384614178964,40,13
9166.0,-3065.4045757626136,40,12
8877.0,-3141.479158656528,40,11
8723.0,-3106.804638697363,40,10
8551.0,-3575.319751775249,40,9
8910.0,-3370.504264422967,40,8
8668.0,-3101.1540982259726,40,7
8572.0,-3123.5550077442845,40,6
8413.0,-3586.2716032635753,40,5
8284.0,-3602.722854768108,40,4
8004.0,-3774.1633936384883,40,3
7929.0,-3796.6480940379556,40,2
7838.0,-3682.2203722381932,40,1
7646.0,-3658.709957977291,39,38
7782.0,-3944.619676485415,39,37
7846.0,-3920.9036453507897,39,36
7865.0,-3923.191594697743,39,35
7995.0,-3876.7295439046575,39,34
8020.0,-3531.6531487764755,39,33
8041.0,-3776.430538661331,39,32
8112.0,-3777.148838413544,39,31
8119.0,-3831.2774640447933,39,30
8135.0,-3742.7179785968965,39,29
8167.0,-3813.393602660855,39,28
8214.0,-3468.0264120328734,39,27
8240.0,-3613.9601275785076,39,26
8295.0,-3346.928488261749,39,25
8306.0,-3763.542612839479,39,24
8350.0,-3747.792298543634,39,23
8338.0,-3423.2107256720146,39,22
8392.0,-3730.835234277672,39,21
8675.0,-3627.2164466698755,39,20
8814.0,-3158.902892191209,39,19
8774.0,-3214.2413580597613,39,18
8633.0,-3635.5511312621434,39,17
8748.0,-3593.3190470504205,39,16
9221.0,-3423.575953996565,39,15
9374.0,-2954.9992880407945,39,14
9337.0,-3429.8717025096357,39,13
9128.0,-3402.325185826045,39,12
8865.0,-3604.4986181031513,39,11
8758.0,-3525.4595676242084,39,10
8609.0,-3338.2435697846745,39,9
9009.0,-3431.7198945546943,39,8
8778.0,-3588.1654599323697,39,7
8691.0,-3615.552338183898,39,6
8538.0,-3663.2245069150576,39,5
8401.0,-3221.163059610093,39,4
8112.0,-3762.439257472958,39,3
8022.0,-3878.6101516497247,39,2
7924.0,-3908.347279913062,39,1
7674.0,-3650.610203628577,38,37
7808.0,-3740.659827554675,38,36
7848.0,-3849.5879199694773,38,35
7990.0,-3806.170104293579,38,34
8019.0,-3540.9078152023967,38,33
8033.0,-3815.1393608233834,38,32
8091.0,-3846.2698833760005,38,31
8088.0,-3846.499094335808,38,30
8097.0,-3843.302049079314,38,29
8112.0,-3837.2748166185484,38,28
8156.0,-3821.800111742346,38,27
8187.0,-3401.0403116749017,38,26
8246.0,-3700.3533893775366,38,25
8245.0,-3790.228032577589,38,24
8275.0,-3779.4835049257144,38,23
8229.0,-3794.2052413954143,38,22
8233.0,-3792.0666121508452,38,21
8462.0,-3708.8665785281114,38,20
8571.0,-3669.7996762835146,38,19
8510.0,-3688.5809272555653,38,18
8319.0,-3753.2935777853586,38,17
8478.0,-3582.7515118593615,38,16
8917.0,-3220.3756810658233,38,15
9114.0,-3470.478145154973,38,14
9145.0,-3508.646188972157,38,13
8980.0,-3554.7969150538597,38,12
8802.0,-3641.5010910399496,38,11
8731.0,-3643.6668535106483,38,10
8619.0,-3678.7935082753215,38,9
9038.0,-3208.9941185685584,38,8
8814.0,-3274.5037864230785,38,7
8733.0,-3622.9018579667945,38,6
8582.0,-3248.646299859908,38,5
8442.0,-3768.314383267776,38,4
8149.0,-3521.465084075504,38,3
8055.0,-3887.867404886821,38,2
7958.0,-3917.562124343962,38,1
7691.0,-3635.009595559244,37,36
7794.0,-3854.516237650536,37,35
7951.0,-3891.7805209763383,37,34
7985.0,-3879.8122062432126,37,33
7994.0,-3787.413139839071,37,32
8039.0,-3860.322875805792,37,31
8025.0,-3864.410174746772,37,30
8026.0,-3864.0267121950424,37,29
8038.0,-3859.054573248563,37,28
8065.0,-3849.5587316199844,37,27
8096.0,-3741.7000572110906,37,26
8158.0,-3460.295007673931,37,25
8163.0,-3814.765199545658,37,24
8183.0,-3807.5699156929068,37,23
8138.0,-3725.559022121777,37,22
8143.0,-3490.559490625877,37,21
8373.0,-3736.785707980473,37,20
8459.0,-3283.914054521976,37,19
8395.0,-3646.672192141166,37,18
8253.0,-3446.729437622824,37,17
8299.0,-3757.122971655721,37,16
8824.0,-3571.5834419697158,37,15
8932.0,-3211.2466014779093,37,14
8939.0,-3572.5510996660364,37,13
8808.0,-3605.8583532328907,37,12
8634.0,-3687.3661631825557,37,11
8642.0,-3661.681695620423,37,10
8568.0,-3683.939588712121,37,9
9026.0,-3292.9948321166785,37,8
8817.0,-3584.171225129853,37,7
8749.0,-3282.488472639449,37,6
8600.0,-3560.5355686139133,37,5
8453.0,-3749.0592047914843,37,4
8165.0,-3838.0056220867205,37,3
8065.0,-3635.162787531343,37,2
7985.0,-3685.6385200967848,37,1
7599.0,-3886.6397103137742,36,35
7758.0,-3870.225606777736,36,34
7791.0,-3945.8392333551296,36,33
7772.0,-3862.593328964914,36,32
7787.0,-3946.2083773954737,36,31
7766.0,-3952.7363847273664,36,30
7751.0,-3603.0257320864916,36,29
7746.0,-3528.851352774851,36,28
7772.0,-3852.5947270306965,36,27
7803.0,-3938.580035027015,36,26
7866.0,-3916.5414277520613,36,25
7860.0,-3918.0708372536064,36,24
7876.0,-3912.2178139169005,36,23
7834.0,-3826.0539795075506,36,22
7868.0,-3484.9219907534634,36,21
8171.0,-3428.4480512404944,36,20
8321.0,-3372.379495828095,36,19
8312.0,-3753.0942339531643,36,18
8246.0,-3351.0937025192975,36,17
8297.0,-3755.3979961441996,36,16
8788.0,-3582.126669634975,36,15
8892.0,-3543.0330156620344,36,14
8797.0,-3615.093608276581,36,13
8580.0,-3585.766844269708,36,12
8368.0,-3770.80436215302,36,11
8355.0,-3383.8382272194435,36,10
8318.0,-3534.6927605150604,36,9
8801.0,-3174.080973835045,36,8
8620.0,-3555.2713619818855,36,7
8576.0,-3659.411885557513,36,6
8439.0,-3701.612364869106,36,5
8290.0,-3465.031257586518,36,4
8023.0,-3451.315442675132,36,3
7932.0,-3908.6094064009953,36,2
7884.0,-3690.8816072638438,36,1
7647.0,-3904.3155590367332,35,34
7689.0,-3979.4782946486266,35,33
7695.0,-3546.8107534021556,35,32
7716.0,-3969.61186469432,35,31
7679.0,-3981.851743338764,35,30
7680.0,-3981.500045500669,35,29
7696.0,-3874.4070767805456,35,28
7704.0,-3972.487532540968,35,27
7731.0,-3619.436025984928,35,26
7788.0,-3942.9413657421273,35,25
7808.0,-3935.584754798535,35,24
7830.0,-3927.8043818028764,35,23
7819.0,-3598.03499708915,35,22
7865.0,-3572.267292864929,35,21
8189.0,-3470.1848940737386,35,20
8377.0,-3732.3185036243985,35,19
8379.0,-3729.4195942716456,35,18
8319.0,-3325.8627858707187,35,17
8449.0,-3701.884482489123,35,16
8867.0,-3112.0558267230804,35,15
9012.0,-3500.818186637662,35,14
8866.0,-3590.6962006804024,35,13
8591.0,-3673.866402327479,35,12
8299.0,-3366.883163655779,35,11
8248.0,-3786.964378349326,35,10
8172.0,-3480.417464233802,35,9
8684.0,-3628.3360550767097,35,8
8492.0,-3359.756602994989,35,7
8458.0,-3693.9055431843394,35,6
8332.0,-3732.138195041951,35,5
8187.0,-3397.084496251417,35,4
7897.0,-3915.122831239063,35,3
7830.0,-3934.516802581911,35,2
7766.0,-3622.867036754318,35,1
7577.0,-3790.6423479894856,34,33
7589.0,-4015.19866682783,34,32
7647.0,-3995.4143100152114,34,31
7659.0,-3991.3209948126005,34,30
7664.0,-3801.567543203713,34,29
7719.0,-3637.021936551803,34,28
7758.0,-3777.0053428035426,34,27
7777.0,-3722.1613771768903,34,26
7825.0,-3844.838529650786,34,25
7850.0,-3926.2416633285334,34,24
7900.0,-3577.139756673645,34,23
7935.0,-3807.4978108573464,34,22
8023.0,-3777.4801660382,34,21
8385.0,-3653.936964310259,34,20
8585.0,-3675.641585853141,34,19
8597.0,-3671.455230654207,34,18
8548.0,-3266.0774531753627,34,17
8632.0,-3659.381336587414,34,16
9088.0,-3371.986556973704,34,15
9202.0,-3145.6515792458076,34,14
9040.0,-3561.0299916878125,34,13
8746.0,-3653.0434472845204,34,12
8399.0,-3698.1446918617703,34,11
8278.0,-3354.711018488136,34,10
8161.0,-3850.057662955817,34,9
8618.0,-3603.607589979044,34,8
8420.0,-3663.622462610627,34,7
8370.0,-3563.5926116499827,34,6
8233.0,-3811.503837484145,34,5
8083.0,-3688.47293513633,34,4
7809.0,-3987.3705833327463,34,3
7724.0,-4013.3783777303533,34,2
7690.0,-3933.9843329184487,34,1
7565.0,-3678.0090659949665,33,32
7630.0,-4001.2131732189096,33,31
7658.0,-3560.8213041692666,33,30
7675.0,-3895.929196397214,33,29
7733.0,-3760.7890959930287,33,28
7791.0,-3613.1741706280677,33,27
7802.0,-3942.542321981488,33,26
7840.0,-3839.7192152233383,33,25
